"winner_name","loser_name","surface","year","period"
"Alcaraz C.","Dimitrov G.","Grass",2023,"2023-26"
"Alcaraz C.","De Minaur A.","Grass",2023,"2023-26"
"Hurkacz H.","Ramos-Vinolas A.","Grass",2023,"2023-26"
"Schwartzman D.","Kecmanovic M.","Grass",2023,"2023-26"
"Alcaraz C.","Chardy J.","Grass",2023,"2023-26"
"Tsitsipas S.","Thiem D.","Grass",2023,"2023-26"
"Sinner J.","Schwartzman D.","Grass",2023,"2023-26"
"Paul T.","Raonic M.","Grass",2023,"2023-26"
"Medvedev D.","Mannarino A.","Grass",2023,"2023-26"
"Tsitsipas S.","Murray A.","Grass",2023,"2023-26"
"Rublev A.","Goffin D.","Grass",2023,"2023-26"
"Djokovic N.","Wawrinka S.","Grass",2023,"2023-26"
"Dimitrov G.","Tiafoe F.","Grass",2023,"2023-26"
"Rublev A.","Bublik A.","Grass",2023,"2023-26"
"Djokovic N.","Hurkacz H.","Grass",2023,"2023-26"
"Djokovic N.","Rublev A.","Grass",2023,"2023-26"
"Djokovic N.","Sinner J.","Grass",2023,"2023-26"
"Alcaraz C.","Medvedev D.","Grass",2023,"2023-26"
"Alcaraz C.","Djokovic N.","Grass",2023,"2023-26"
"Rublev A.","Zverev A.","Clay",2023,"2023-26"
"Rublev A.","Ruud C.","Clay",2023,"2023-26"
"Ramos-Vinolas A.","Fognini F.","Clay",2023,"2023-26"
"Ramos-Vinolas A.","Sonego L.","Clay",2023,"2023-26"
"Ramos-Vinolas A.","Kecmanovic M.","Clay",2023,"2023-26"
"Isner J.","Paul T.","Grass",2023,"2023-26"
"Fritz T.","Nishikori K.","Hard",2023,"2023-26"
"Lajovic D.","Kecmanovic M.","Clay",2023,"2023-26"
"Wawrinka S.","Sonego L.","Clay",2023,"2023-26"
"Tsitsipas S.","Isner J.","Hard",2023,"2023-26"
"De Minaur A.","Paul T.","Hard",2023,"2023-26"
"Tsitsipas S.","Coric B.","Hard",2023,"2023-26"
"Tsitsipas S.","De Minaur A.","Hard",2023,"2023-26"
"Monfils G.","Bublik A.","Hard",2023,"2023-26"
"Fritz T.","Murray A.","Hard",2023,"2023-26"
"Hurkacz H.","Bublik A.","Hard",2023,"2023-26"
"Raonic M.","Tiafoe F.","Hard",2023,"2023-26"
"Paul T.","Schwartzman D.","Hard",2023,"2023-26"
"Murray A.","Sonego L.","Hard",2023,"2023-26"
"De Minaur A.","Norrie C.","Hard",2023,"2023-26"
"Hurkacz H.","Kecmanovic M.","Hard",2023,"2023-26"
"Monfils G.","Tsitsipas S.","Hard",2023,"2023-26"
"De Minaur A.","Fritz T.","Hard",2023,"2023-26"
"Alcaraz C.","Hurkacz H.","Hard",2023,"2023-26"
"De Minaur A.","Medvedev D.","Hard",2023,"2023-26"
"Paul T.","Alcaraz C.","Hard",2023,"2023-26"
"Sinner J.","Monfils G.","Hard",2023,"2023-26"
"Sinner J.","Paul T.","Hard",2023,"2023-26"
"Sinner J.","De Minaur A.","Hard",2023,"2023-26"
"Mannarino A.","Gasquet R.","Hard",2023,"2023-26"
"Paul T.","Kecmanovic M.","Hard",2023,"2023-26"
"Zverev A.","Dimitrov G.","Hard",2023,"2023-26"
"Monfils G.","Norrie C.","Hard",2023,"2023-26"
"Mannarino A.","Auger-Aliassime F.","Hard",2023,"2023-26"
"Lajovic D.","Sinner J.","Hard",2023,"2023-26"
"Fritz T.","Sonego L.","Hard",2023,"2023-26"
"Hurkacz H.","Coric B.","Hard",2023,"2023-26"
"Monfils G.","De Minaur A.","Hard",2023,"2023-26"
"Wawrinka S.","Tiafoe F.","Hard",2023,"2023-26"
"Zverev A.","Medvedev D.","Hard",2023,"2023-26"
"Hurkacz H.","Tsitsipas S.","Hard",2023,"2023-26"
"Alcaraz C.","Paul T.","Hard",2023,"2023-26"
"Djokovic N.","Monfils G.","Hard",2023,"2023-26"
"Zverev A.","Mannarino A.","Hard",2023,"2023-26"
"Djokovic N.","Fritz T.","Hard",2023,"2023-26"
"Alcaraz C.","Hurkacz H.","Hard",2023,"2023-26"
"Djokovic N.","Zverev A.","Hard",2023,"2023-26"
"Djokovic N.","Alcaraz C.","Hard",2023,"2023-26"
"Thiem D.","Bublik A.","Hard",2023,"2023-26"
"Fritz T.","Johnson S.","Hard",2023,"2023-26"
"Tsitsipas S.","Raonic M.","Hard",2023,"2023-26"
"Sinner J.","Sonego L.","Hard",2023,"2023-26"
"Dimitrov G.","Murray A.","Hard",2023,"2023-26"
"Rublev A.","Monfils G.","Hard",2023,"2023-26"
"Tiafoe F.","Mannarino A.","Hard",2023,"2023-26"
"Sinner J.","Wawrinka S.","Hard",2023,"2023-26"
"Zverev A.","Dimitrov G.","Hard",2023,"2023-26"
"Medvedev D.","De Minaur A.","Hard",2023,"2023-26"
"Zverev A.","Sinner J.","Hard",2023,"2023-26"
"Djokovic N.","Fritz T.","Hard",2023,"2023-26"
"Medvedev D.","Rublev A.","Hard",2023,"2023-26"
"Alcaraz C.","Zverev A.","Hard",2023,"2023-26"
"Medvedev D.","Alcaraz C.","Hard",2023,"2023-26"
"Djokovic N.","Medvedev D.","Hard",2023,"2023-26"
"Zverev A.","Kecmanovic M.","Hard",2023,"2023-26"
"Zverev A.","Dimitrov G.","Hard",2023,"2023-26"
"De Minaur A.","Murray A.","Hard",2023,"2023-26"
"Medvedev D.","Paul T.","Hard",2023,"2023-26"
"Rublev A.","Norrie C.","Hard",2023,"2023-26"
"Zverev A.","Schwartzman D.","Hard",2023,"2023-26"
"Ruud C.","Struff J.L.","Hard",2023,"2023-26"
"Medvedev D.","De Minaur A.","Hard",2023,"2023-26"
"Alcaraz C.","Ruud C.","Hard",2023,"2023-26"
"Sinner J.","Dimitrov G.","Hard",2023,"2023-26"
"Medvedev D.","Zverev A.","Hard",2023,"2023-26"
"Sinner J.","Alcaraz C.","Hard",2023,"2023-26"
"Sinner J.","Medvedev D.","Hard",2023,"2023-26"
"Lajovic D.","Wawrinka S.","Hard",2023,"2023-26"
"Sonego L.","Tiafoe F.","Hard",2023,"2023-26"
"Dimitrov G.","Khachanov K.","Hard",2023,"2023-26"
"Schwartzman D.","Fritz T.","Hard",2023,"2023-26"
"Rublev A.","Mannarino A.","Hard",2023,"2023-26"
"Dimitrov G.","Alcaraz C.","Hard",2023,"2023-26"
"Rublev A.","Paul T.","Hard",2023,"2023-26"
"Rublev A.","Dimitrov G.","Hard",2023,"2023-26"
"Hurkacz H.","Rublev A.","Hard",2023,"2023-26"
"Sonego L.","Lajovic D.","Hard",2023,"2023-26"
"Monfils G.","Mannarino A.","Hard",2023,"2023-26"
"Fritz T.","Norrie C.","Hard",2023,"2023-26"
"De Minaur A.","Schwartzman D.","Hard",2023,"2023-26"
"Hurkacz H.","Lajovic D.","Hard",2023,"2023-26"
"De Minaur A.","Schwartzman D.","Hard",2023,"2023-26"
"Ruud C.","Bublik A.","Hard",2023,"2023-26"
"Hurkacz H.","Struff J.L.","Hard",2023,"2023-26"
"Auger-Aliassime F.","Hurkacz H.","Hard",2023,"2023-26"
"Tsitsipas S.","Thiem D.","Hard",2023,"2023-26"
"Zverev A.","Norrie C.","Hard",2023,"2023-26"
"Medvedev D.","Dimitrov G.","Hard",2023,"2023-26"
"Sinner J.","Sonego L.","Hard",2023,"2023-26"
"Tiafoe F.","Monfils G.","Hard",2023,"2023-26"
"Medvedev D.","Khachanov K.","Hard",2023,"2023-26"
"Rublev A.","Zverev A.","Hard",2023,"2023-26"
"Sinner J.","Tiafoe F.","Hard",2023,"2023-26"
"Medvedev D.","Tsitsipas S.","Hard",2023,"2023-26"
"Sinner J.","Rublev A.","Hard",2023,"2023-26"
"Sinner J.","Medvedev D.","Hard",2023,"2023-26"
"Bublik A.","Tiafoe F.","Hard",2023,"2023-26"
"De Minaur A.","Murray A.","Hard",2023,"2023-26"
"Paul T.","Gasquet R.","Hard",2023,"2023-26"
"Thiem D.","Wawrinka S.","Hard",2023,"2023-26"
"Auger-Aliassime F.","Struff J.L.","Hard",2023,"2023-26"
"Dimitrov G.","Medvedev D.","Hard",2023,"2023-26"
"Hurkacz H.","Bautista Agut R.","Hard",2023,"2023-26"
"Tsitsipas S.","Auger-Aliassime F.","Hard",2023,"2023-26"
"De Minaur A.","Lajovic D.","Hard",2023,"2023-26"
"Dimitrov G.","Bublik A.","Hard",2023,"2023-26"
"Tsitsipas S.","Zverev A.","Hard",2023,"2023-26"
"Dimitrov G.","Hurkacz H.","Hard",2023,"2023-26"
"Tsitsipas S.","Khachanov K.","Hard",2023,"2023-26"
"Rublev A.","De Minaur A.","Hard",2023,"2023-26"
"Dimitrov G.","Tsitsipas S.","Hard",2023,"2023-26"
"Djokovic N.","Rublev A.","Hard",2023,"2023-26"
"Djokovic N.","Dimitrov G.","Hard",2023,"2023-26"
"Fognini F.","Bublik A.","Hard",2023,"2023-26"
"Fognini F.","Sonego L.","Hard",2023,"2023-26"
"Bautista Agut R.","Kecmanovic M.","Hard",2023,"2023-26"
"Mannarino A.","Ramos-Vinolas A.","Hard",2023,"2023-26"
"Sinner J.","Tsitsipas S.","Hard",2023,"2023-26"
"Zverev A.","Alcaraz C.","Hard",2023,"2023-26"
"Medvedev D.","Rublev A.","Hard",2023,"2023-26"
"Sinner J.","Djokovic N.","Hard",2023,"2023-26"
"Alcaraz C.","Rublev A.","Hard",2023,"2023-26"
"Medvedev D.","Zverev A.","Hard",2023,"2023-26"
"Djokovic N.","Hurkacz H.","Hard",2023,"2023-26"
"Alcaraz C.","Medvedev D.","Hard",2023,"2023-26"
"Zverev A.","Rublev A.","Hard",2023,"2023-26"
"Sinner J.","Medvedev D.","Hard",2023,"2023-26"
"Djokovic N.","Alcaraz C.","Hard",2023,"2023-26"
"Djokovic N.","Sinner J.","Hard",2023,"2023-26"
"Dimitrov G.","Murray A.","Hard",2024,"2023-26"
"Nadal R.","Thiem D.","Hard",2024,"2023-26"
"Struff J.L.","Cilic M.","Hard",2024,"2023-26"
"Tiafoe F.","Kecmanovic M.","Hard",2024,"2023-26"
"Tiafoe F.","Coric B.","Hard",2024,"2023-26"
"Mannarino A.","Wawrinka S.","Hard",2024,"2023-26"
"Auger-Aliassime F.","Thiem D.","Hard",2024,"2023-26"
"Ruud C.","Ramos-Vinolas A.","Hard",2024,"2023-26"
"Alcaraz C.","Gasquet R.","Hard",2024,"2023-26"
"Kecmanovic M.","Struff J.L.","Hard",2024,"2023-26"
"Alcaraz C.","Sonego L.","Hard",2024,"2023-26"
"Kecmanovic M.","Paul T.","Hard",2024,"2023-26"
"Norrie C.","Ruud C.","Hard",2024,"2023-26"
"Medvedev D.","Auger-Aliassime F.","Hard",2024,"2023-26"
"Djokovic N.","Mannarino A.","Hard",2024,"2023-26"
"Fritz T.","Tsitsipas S.","Hard",2024,"2023-26"
"Sinner J.","Khachanov K.","Hard",2024,"2023-26"
"Rublev A.","De Minaur A.","Hard",2024,"2023-26"
"Zverev A.","Norrie C.","Hard",2024,"2023-26"
"Alcaraz C.","Kecmanovic M.","Hard",2024,"2023-26"
"Djokovic N.","Fritz T.","Hard",2024,"2023-26"
"Sinner J.","Rublev A.","Hard",2024,"2023-26"
"Medvedev D.","Hurkacz H.","Hard",2024,"2023-26"
"Zverev A.","Alcaraz C.","Hard",2024,"2023-26"
"Sinner J.","Djokovic N.","Hard",2024,"2023-26"
"Medvedev D.","Zverev A.","Hard",2024,"2023-26"
"Sinner J.","Medvedev D.","Hard",2024,"2023-26"
"Paire B.","Murray A.","Hard",2024,"2023-26"
"Bublik A.","Shapovalov D.","Hard",2024,"2023-26"
"Bublik A.","Auger-Aliassime F.","Hard",2024,"2023-26"
"Bublik A.","Coric B.","Hard",2024,"2023-26"
"Bautista Agut R.","Gasquet R.","Hard",2024,"2023-26"
"Khachanov K.","Bautista Agut R.","Hard",2024,"2023-26"
"Dimitrov G.","Khachanov K.","Hard",2024,"2023-26"
"Paul T.","Tiafoe F.","Hard",2024,"2023-26"
"Fritz T.","Paul T.","Hard",2024,"2023-26"
"Bublik A.","Coric B.","Hard",2024,"2023-26"
"Monfils G.","Shapovalov D.","Hard",2024,"2023-26"
"Dimitrov G.","Sonego L.","Hard",2024,"2023-26"
"Raonic M.","Bublik A.","Hard",2024,"2023-26"
"De Minaur A.","Goffin D.","Hard",2024,"2023-26"
"Rublev A.","Auger-Aliassime F.","Hard",2024,"2023-26"
"Sinner J.","Monfils G.","Hard",2024,"2023-26"
"De Minaur A.","Rublev A.","Hard",2024,"2023-26"
"De Minaur A.","Dimitrov G.","Hard",2024,"2023-26"
"Sinner J.","De Minaur A.","Hard",2024,"2023-26"
"Rublev A.","Gasquet R.","Hard",2024,"2023-26"
"Ruud C.","Tsitsipas S.","Hard",2024,"2023-26"
"Kecmanovic M.","Schwartzman D.","Hard",2024,"2023-26"
"Ruud C.","Lajovic D.","Hard",2024,"2023-26"
"De Minaur A.","Tsitsipas S.","Hard",2024,"2023-26"
"De Minaur A.","Ruud C.","Hard",2024,"2023-26"
"Murray A.","Shapovalov D.","Hard",2024,"2023-26"
"Hurkacz H.","Struff J.L.","Hard",2024,"2023-26"
"Medvedev D.","Sonego L.","Hard",2024,"2023-26"
"Murray A.","Goffin D.","Hard",2024,"2023-26"
"Sonego L.","Kecmanovic M.","Hard",2024,"2023-26"
"Rublev A.","Murray A.","Hard",2024,"2023-26"
"Struff J.L.","Coric B.","Hard",2024,"2023-26"
"Tiafoe F.","Lajovic D.","Hard",2024,"2023-26"
"Norrie C.","Sonego L.","Hard",2024,"2023-26"
"Monfils G.","Hurkacz H.","Hard",2024,"2023-26"
"Tsitsipas S.","Tiafoe F.","Hard",2024,"2023-26"
"De Minaur A.","Bublik A.","Hard",2024,"2023-26"
"Alcaraz C.","Auger-Aliassime F.","Hard",2024,"2023-26"
"Sinner J.","Struff J.L.","Hard",2024,"2023-26"
"Monfils G.","Norrie C.","Hard",2024,"2023-26"
"Dimitrov G.","Mannarino A.","Hard",2024,"2023-26"
"Zverev A.","De Minaur A.","Hard",2024,"2023-26"
"Ruud C.","Monfils G.","Hard",2024,"2023-26"
"Medvedev D.","Dimitrov G.","Hard",2024,"2023-26"
"Paul T.","Ruud C.","Hard",2024,"2023-26"
"Alcaraz C.","Zverev A.","Hard",2024,"2023-26"
"Alcaraz C.","Sinner J.","Hard",2024,"2023-26"
"Medvedev D.","Paul T.","Hard",2024,"2023-26"
"Alcaraz C.","Medvedev D.","Hard",2024,"2023-26"
"Monfils G.","Lajovic D.","Hard",2024,"2023-26"
"Shapovalov D.","Tsitsipas S.","Hard",2024,"2023-26"
"Zverev A.","Auger-Aliassime F.","Hard",2024,"2023-26"
"Medvedev D.","Norrie C.","Hard",2024,"2023-26"
"De Minaur A.","Struff J.L.","Hard",2024,"2023-26"
"Alcaraz C.","Monfils G.","Hard",2024,"2023-26"
"Dimitrov G.","Hurkacz H.","Hard",2024,"2023-26"
"Zverev A.","Khachanov K.","Hard",2024,"2023-26"
"Dimitrov G.","Alcaraz C.","Hard",2024,"2023-26"
"Sinner J.","Medvedev D.","Hard",2024,"2023-26"
"Dimitrov G.","Zverev A.","Hard",2024,"2023-26"
"Sinner J.","Dimitrov G.","Hard",2024,"2023-26"
"Bautista Agut R.","Kecmanovic M.","Clay",2024,"2023-26"
"Gasquet R.","Thiem D.","Clay",2024,"2023-26"
"Wawrinka S.","Ramos-Vinolas A.","Clay",2024,"2023-26"
"Coric B.","Bublik A.","Clay",2024,"2023-26"
"Khachanov K.","Norrie C.","Clay",2024,"2023-26"
"De Minaur A.","Wawrinka S.","Clay",2024,"2023-26"
"Struff J.L.","Coric B.","Clay",2024,"2023-26"
"Sonego L.","Auger-Aliassime F.","Clay",2024,"2023-26"
"Hurkacz H.","Bautista Agut R.","Clay",2024,"2023-26"
"Medvedev D.","Monfils G.","Clay",2024,"2023-26"
"Dimitrov G.","Kecmanovic M.","Clay",2024,"2023-26"
"Khachanov K.","Medvedev D.","Clay",2024,"2023-26"
"Tsitsipas S.","Zverev A.","Clay",2024,"2023-26"
"Sinner J.","Struff J.L.","Clay",2024,"2023-26"
"Ruud C.","Hurkacz H.","Clay",2024,"2023-26"
"Tsitsipas S.","Khachanov K.","Clay",2024,"2023-26"
"Djokovic N.","De Minaur A.","Clay",2024,"2023-26"
"Tsitsipas S.","Sinner J.","Clay",2024,"2023-26"
"Ruud C.","Djokovic N.","Clay",2024,"2023-26"
"Tsitsipas S.","Ruud C.","Clay",2024,"2023-26"
"Lajovic D.","Schwartzman D.","Clay",2024,"2023-26"
"De Minaur A.","Nadal R.","Clay",2024,"2023-26"
"Norrie C.","Bautista Agut R.","Clay",2024,"2023-26"
"Tsitsipas S.","Lajovic D.","Clay",2024,"2023-26"
"Ruud C.","Tsitsipas S.","Clay",2024,"2023-26"
"Kecmanovic M.","Goffin D.","Clay",2024,"2023-26"
"Struff J.L.","Auger-Aliassime F.","Clay",2024,"2023-26"
"Struff J.L.","Fritz T.","Clay",2024,"2023-26"
"Sonego L.","Gasquet R.","Clay",2024,"2023-26"
"Zverev A.","Coric B.","Clay",2024,"2023-26"
"Sinner J.","Sonego L.","Clay",2024,"2023-26"
"Nadal R.","De Minaur A.","Clay",2024,"2023-26"
"Khachanov K.","Bautista Agut R.","Clay",2024,"2023-26"
"Auger-Aliassime F.","Mannarino A.","Clay",2024,"2023-26"
"Ruud C.","Kecmanovic M.","Clay",2024,"2023-26"
"Zverev A.","Shapovalov D.","Clay",2024,"2023-26"
"Ruud C.","Norrie C.","Clay",2024,"2023-26"
"Medvedev D.","Bublik A.","Clay",2024,"2023-26"
"Fritz T.","Hurkacz H.","Clay",2024,"2023-26"
"Alcaraz C.","Struff J.L.","Clay",2024,"2023-26"
"Sinner J.","Khachanov K.","Clay",2024,"2023-26"
"Auger-Aliassime F.","Ruud C.","Clay",2024,"2023-26"
"Rublev A.","Alcaraz C.","Clay",2024,"2023-26"
"Rublev A.","Fritz T.","Clay",2024,"2023-26"
"Rublev A.","Auger-Aliassime F.","Clay",2024,"2023-26"
"Lajovic D.","Sonego L.","Clay",2024,"2023-26"
"Fritz T.","Fognini F.","Clay",2024,"2023-26"
"Kecmanovic M.","Ruud C.","Clay",2024,"2023-26"
"Hurkacz H.","Nadal R.","Clay",2024,"2023-26"
"Tsitsipas S.","Struff J.L.","Clay",2024,"2023-26"
"De Minaur A.","Auger-Aliassime F.","Clay",2024,"2023-26"
"Tsitsipas S.","Norrie C.","Clay",2024,"2023-26"
"Fritz T.","Dimitrov G.","Clay",2024,"2023-26"
"Paul T.","Medvedev D.","Clay",2024,"2023-26"
"Tsitsipas S.","De Minaur A.","Clay",2024,"2023-26"
"Zverev A.","Fritz T.","Clay",2024,"2023-26"
"Paul T.","Hurkacz H.","Clay",2024,"2023-26"
"Gasquet R.","Coric B.","Clay",2024,"2023-26"
"Wawrinka S.","Murray A.","Clay",2024,"2023-26"
"Zverev A.","Nadal R.","Clay",2024,"2023-26"
"Sinner J.","Gasquet R.","Clay",2024,"2023-26"
"Shapovalov D.","Tiafoe F.","Clay",2024,"2023-26"
"Zverev A.","Goffin D.","Clay",2024,"2023-26"
"Paul T.","Fognini F.","Clay",2024,"2023-26"
"Struff J.L.","Bublik A.","Clay",2024,"2023-26"
"Fritz T.","Lajovic D.","Clay",2024,"2023-26"
"De Minaur A.","Struff J.L.","Clay",2024,"2023-26"
"Hurkacz H.","Shapovalov D.","Clay",2024,"2023-26"
"Alcaraz C.","Auger-Aliassime F.","Clay",2024,"2023-26"
"Dimitrov G.","Hurkacz H.","Clay",2024,"2023-26"
"De Minaur A.","Medvedev D.","Clay",2024,"2023-26"
"Ruud C.","Fritz T.","Clay",2024,"2023-26"
"Sinner J.","Dimitrov G.","Clay",2024,"2023-26"
"Alcaraz C.","Tsitsipas S.","Clay",2024,"2023-26"
"Zverev A.","De Minaur A.","Clay",2024,"2023-26"
"Alcaraz C.","Sinner J.","Clay",2024,"2023-26"
"Zverev A.","Ruud C.","Clay",2024,"2023-26"
"Alcaraz C.","Zverev A.","Clay",2024,"2023-26"
"Raonic M.","Bautista Agut R.","Grass",2024,"2023-26"
"De Minaur A.","Raonic M.","Grass",2024,"2023-26"
"Sonego L.","Kecmanovic M.","Grass",2024,"2023-26"
"Zverev A.","Sonego L.","Grass",2024,"2023-26"
"Struff J.L.","Tsitsipas S.","Grass",2024,"2023-26"
"Sinner J.","Struff J.L.","Grass",2024,"2023-26"
"Hurkacz H.","Zverev A.","Grass",2024,"2023-26"
"Sinner J.","Hurkacz H.","Grass",2024,"2023-26"
"Dimitrov G.","Mannarino A.","Grass",2024,"2023-26"
"Raonic M.","Norrie C.","Grass",2024,"2023-26"
"Fritz T.","Raonic M.","Grass",2024,"2023-26"
"Monfils G.","Thiem D.","Grass",2024,"2023-26"
"Monfils G.","Bautista Agut R.","Grass",2024,"2023-26"
"Dimitrov G.","Lajovic D.","Grass",2024,"2023-26"
"Monfils G.","Mannarino A.","Grass",2024,"2023-26"
"Fognini F.","Ruud C.","Grass",2024,"2023-26"
"Tiafoe F.","Coric B.","Grass",2024,"2023-26"
"Bautista Agut R.","Sonego L.","Grass",2024,"2023-26"
"Monfils G.","Wawrinka S.","Grass",2024,"2023-26"
"Paul T.","Bublik A.","Grass",2024,"2023-26"
"Alcaraz C.","Tiafoe F.","Grass",2024,"2023-26"
"Dimitrov G.","Monfils G.","Grass",2024,"2023-26"
"Sinner J.","Kecmanovic M.","Grass",2024,"2023-26"
"Zverev A.","Norrie C.","Grass",2024,"2023-26"
"Bautista Agut R.","Fognini F.","Grass",2024,"2023-26"
"Medvedev D.","Struff J.L.","Grass",2024,"2023-26"
"Paul T.","Bautista Agut R.","Grass",2024,"2023-26"
"Fritz T.","Zverev A.","Grass",2024,"2023-26"
"Medvedev D.","Sinner J.","Grass",2024,"2023-26"
"Alcaraz C.","Paul T.","Grass",2024,"2023-26"
"Alcaraz C.","Medvedev D.","Grass",2024,"2023-26"
"Alcaraz C.","Djokovic N.","Grass",2024,"2023-26"
"Nadal R.","Norrie C.","Clay",2024,"2023-26"
"Struff J.L.","Ramos-Vinolas A.","Clay",2024,"2023-26"
"Tsitsipas S.","Fognini F.","Clay",2024,"2023-26"
"Goffin D.","Shapovalov D.","Hard",2024,"2023-26"
"Shapovalov D.","Bautista Agut R.","Hard",2024,"2023-26"
"Shapovalov D.","Mannarino A.","Hard",2024,"2023-26"
"Shapovalov D.","Kecmanovic M.","Hard",2024,"2023-26"
"Tiafoe F.","Rublev A.","Hard",2024,"2023-26"
"Nishikori K.","Tsitsipas S.","Hard",2024,"2023-26"
"Sinner J.","Coric B.","Hard",2024,"2023-26"
"Rublev A.","Sinner J.","Hard",2024,"2023-26"
"Tsitsipas S.","Struff J.L.","Hard",2024,"2023-26"
"Zverev A.","Khachanov K.","Hard",2024,"2023-26"
"Monfils G.","Alcaraz C.","Hard",2024,"2023-26"
"Auger-Aliassime F.","Ruud C.","Hard",2024,"2023-26"
"Zverev A.","Carreno Busta P.","Hard",2024,"2023-26"
"Sinner J.","Rublev A.","Hard",2024,"2023-26"
"Sinner J.","Zverev A.","Hard",2024,"2023-26"
"Sinner J.","Tiafoe F.","Hard",2024,"2023-26"
"Sonego L.","Goffin D.","Hard",2024,"2023-26"
"Monfils G.","Schwartzman D.","Hard",2024,"2023-26"
"Mannarino A.","Coric B.","Hard",2024,"2023-26"
"Medvedev D.","Lajovic D.","Hard",2024,"2023-26"
"Paul T.","Sonego L.","Hard",2024,"2023-26"
"Ruud C.","Monfils G.","Hard",2024,"2023-26"
"Goffin D.","Mannarino A.","Hard",2024,"2023-26"
"Dimitrov G.","Rublev A.","Hard",2024,"2023-26"
"Fritz T.","Ruud C.","Hard",2024,"2023-26"
"Sinner J.","Paul T.","Hard",2024,"2023-26"
"Fritz T.","Zverev A.","Hard",2024,"2023-26"
"Sinner J.","Medvedev D.","Hard",2024,"2023-26"
"Fritz T.","Tiafoe F.","Hard",2024,"2023-26"
"Sinner J.","Fritz T.","Hard",2024,"2023-26"
"Mannarino A.","Sonego L.","Hard",2024,"2023-26"
"Medvedev D.","Monfils G.","Hard",2024,"2023-26"
"Rublev A.","Carreno Busta P.","Hard",2024,"2023-26"
"Medvedev D.","Mannarino A.","Hard",2024,"2023-26"
"Alcaraz C.","Khachanov K.","Hard",2024,"2023-26"
"Alcaraz C.","Medvedev D.","Hard",2024,"2023-26"
"Alcaraz C.","Sinner J.","Hard",2024,"2023-26"
"Nishikori K.","Cilic M.","Hard",2024,"2023-26"
"Shapovalov D.","Sonego L.","Hard",2024,"2023-26"
"Paul T.","Fognini F.","Hard",2024,"2023-26"
"Tsitsipas S.","Nishikori K.","Hard",2024,"2023-26"
"Medvedev D.","Tsitsipas S.","Hard",2024,"2023-26"
"Alcaraz C.","Monfils G.","Hard",2024,"2023-26"
"Goffin D.","Zverev A.","Hard",2024,"2023-26"
"Sinner J.","Medvedev D.","Hard",2024,"2023-26"
"Fritz T.","Goffin D.","Hard",2024,"2023-26"
"Djokovic N.","Fritz T.","Hard",2024,"2023-26"
"Sinner J.","Djokovic N.","Hard",2024,"2023-26"
"Bautista Agut R.","Auger-Aliassime F.","Hard",2024,"2023-26"
"Kecmanovic M.","Norrie C.","Hard",2024,"2023-26"
"Ruud C.","Sonego L.","Hard",2024,"2023-26"
"Paul T.","Kecmanovic M.","Hard",2024,"2023-26"
"Wawrinka S.","Rublev A.","Hard",2024,"2023-26"
"Paul T.","Wawrinka S.","Hard",2024,"2023-26"
"Paul T.","Dimitrov G.","Hard",2024,"2023-26"
"Bautista Agut R.","Ruud C.","Hard",2024,"2023-26"
"Wawrinka S.","Mannarino A.","Hard",2024,"2023-26"
"Shapovalov D.","Bautista Agut R.","Hard",2024,"2023-26"
"De Minaur A.","Struff J.L.","Hard",2024,"2023-26"
"Tiafoe F.","Norrie C.","Hard",2024,"2023-26"
"Khachanov K.","De Minaur A.","Hard",2024,"2023-26"
"Bublik A.","Fognini F.","Hard",2024,"2023-26"
"Mannarino A.","Paul T.","Hard",2024,"2023-26"
"De Minaur A.","Kecmanovic M.","Hard",2024,"2023-26"
"Zverev A.","Tsitsipas S.","Hard",2024,"2023-26"
"Khachanov K.","Dimitrov G.","Hard",2024,"2023-26"
"Rublev A.","Sonego L.","Hard",2024,"2023-26"
"Fritz T.","Medvedev D.","Hard",2024,"2023-26"
"Sinner J.","De Minaur A.","Hard",2024,"2023-26"
"Ruud C.","Alcaraz C.","Hard",2024,"2023-26"
"Zverev A.","Rublev A.","Hard",2024,"2023-26"
"Medvedev D.","De Minaur A.","Hard",2024,"2023-26"
"Sinner J.","Fritz T.","Hard",2024,"2023-26"
"Alcaraz C.","Rublev A.","Hard",2024,"2023-26"
"Zverev A.","Ruud C.","Hard",2024,"2023-26"
"De Minaur A.","Fritz T.","Hard",2024,"2023-26"
"Sinner J.","Medvedev D.","Hard",2024,"2023-26"
"Zverev A.","Alcaraz C.","Hard",2024,"2023-26"
"Ruud C.","Rublev A.","Hard",2024,"2023-26"
"Fritz T.","Zverev A.","Hard",2024,"2023-26"
"Sinner J.","Ruud C.","Hard",2024,"2023-26"
"Sinner J.","Fritz T.","Hard",2024,"2023-26"
"Djokovic N.","Monfils G.","Hard",2025,"2023-26"
"Nishikori K.","Shapovalov D.","Hard",2024,"2023-26"
"Norrie C.","Sonego L.","Hard",2025,"2023-26"
"Nishikori K.","Khachanov K.","Hard",2025,"2023-26"
"Nishikori K.","Norrie C.","Hard",2025,"2023-26"
"Kecmanovic M.","Bublik A.","Hard",2025,"2023-26"
"Auger-Aliassime F.","Paul T.","Hard",2025,"2023-26"
"Monfils G.","Struff J.L.","Hard",2025,"2023-26"
"Auger-Aliassime F.","Struff J.L.","Hard",2025,"2023-26"
"Kecmanovic M.","Lajovic D.","Hard",2025,"2023-26"
